pinyin,label
huajia,0
meiwan,1
muzhu,1
yaodi,0
fengchang,0
zhengchuan,0
zhuolin,0
huoxing,0
zhanfang,0
nanying,1
yunmao,0
lishan,1
youqun,0
jiefa,0
haifang,1
fengxuan,1
muwei,1
gaonuo,1
qiujiao,1
shize,0
xuannie,1
hongrong,0
taiwen,0
haoli,1
xianshuang,0
xianggao,0
yunzhou,1
quande,0
dunqi,0
shaoxi,1
kezhan,0
lishun,0
huanren,1
zizhang,0
feiting,1
baosha,0
huazheng,0
kuanyang,0
shuliang,0
longwan,1
zhuyu,1
yongmeng,0
lianxiu,1
yuyu,0
xiangkang,0
pamo,1
yonglong,0
yueci,1
hanxiong,0
tianbi,0
kangjie,0
kexing,0
xiaojian,1
qiehui,0
yangyu,1
lanbin,0
guomao,0
yongkun,0
aotang,0
roujin,1
jieqiu,0
jibing,1
yuyou,1
luquan,0
fanqiao,1
lifang,0
luorong,0
chuanmo,0
mengjin,0
bohua,1
zheang,0
hanxiu,1
huanmo,1
qirun,0
jingchi,0
renyan,1
jinlin,1
yingkan,0
hanlu,1
ganlin,0
zuntao,0
xiangbo,1
shaoqing,1
gelv,0
xiangchen,1
yixiu,0
raolan,1
yuejie,1
fanzheng,0
qinruo,1
hanwen,0
puze,0
jiannuo,1
xianshun,0
lianjun,1
qianbi,0
wocheng,0
shengyi,0
peiyun,0
fujun,1
puman,1
lve,0
liusu,1
yangju,0
botian,1
wenkai,0
zhaomin,0
yuanhang,0
nanfang,0
fuhao,1
cuifei,0
rongdi,1
benliang,0
haoding,0
gaoda,0
gutong,1
tanye,0
likuan,0
yuechi,1
ruoman,1
wangshu,0
haoyin,1
shunru,1
manzuo,0
ruolun,0
zaoda,1
zhaofa,0
danye,0
gaofen,0
fengwei,1
hengqiang,0
shengfan,0
zhuangniang,0
yuesen,0
xintai,1
dongjun,1
naomeng,1
tingji,0
kuaichen,0
panhong,1
hehan,1
chankui,1
boqing,1
hongtao,0
shike,0
taiyan,1
xuantao,1
yuwen,0
ailun,0
kuangren,0
mumei,1
pingmei,1
danqin,1
xionghua,0
qijiang,0
zhishui,0
xuanchen,0
dingtong,0
qiaoxing,0
paque,1
duojun,0
huoqun,0
guozhang,0
zengming,0
danluo,0
denglei,0
guohe,0
qiubo,1
senning,0
biji,0
taitong,0
huotong,0
palan,1
yeyong,1
qiangye,1
lizhe,0
bihua,0
aolei,1
mengnuo,1
yate,0
zhuxi,1
yingwu,0
zhouling,0
gongxian,0
xiuxian,0
qianxiu,1
jiexing,0
hongcan,0
moyao,1
zhehua,0
meilan,0
boyang,1
fengling,1
yinting,1
yushi,0
binmin,0
zhuping,1
xiazhao,0
zanjun,0
yasi,0
pengjing,0
zongze,0
dongjie,0
junyuan,1
yinxuan,1
ruiquan,1
cunzheng,0
jianghua,1
chaichai,0
youxuan,0
jiexiang,1
zaikuo,0
xingbei,1
kangchun,0
wangyu,0
fanzu,0
lianya,1
tanghua,0
baizhi,1
yili,1
xiubing,1
xuanyan,0
ningen,1
gongyao,0
xiangdiao,1
tanglin,0
qirui,1
qiuwen,0
lihui,0
dalin,0
suxuan,1
yihun,0
qian,0
baimei,1
jueyuan,0
chuigang,0
shuangrong,0
zuyin,0
beiming,1
nvtian,1
mocheng,1
xige,0
saiheng,0
chunfen,0
gengtian,0
xinmou,1
guohuan,0
haohai,0
jicai,0
hanping,0
wentao,0
aojia,0
ziduo,1
meiwen,1
hefen,1
piying,0
jiajing,1
weimei,1
shanqing,1
shunlu,0
chuanshuo,0
shoucai,0
lingkun,0
zile,1
shanfeng,0
yiye,1
xieli,1
zhuqin,1
jiatan,0
lixia,0
chuanjin,1
linduo,1
lianan,1
pinhuan,0
jielong,0
kunze,0
bohui,1
zuxiao,0
xiaoman,1
xuancheng,0
xundi,1
liangling,0
changshu,1
youying,1
yinxia,1
ruixue,1
ruifeng,0
zhimo,0
zhuojia,1
mudong,0
bingman,0
zilei,1
danxiu,1
xinzong,0
mengzheng,1
rendi,0
haibing,0
hangqin,0
jiongjin,0
fangfu,1
qunyue,0
ailong,0
juyun,1
kunhui,0
ruiyan,1
jingshu,0
zhiyi,0
duwei,0
guangping,0
jingsi,1
yezhong,0
laotian,1
yingke,1
daidi,1
duanhe,0
manxuan,0
gancuo,0
banfei,1
hezhen,1
wenling,0
yitian,0
qianchuan,0
wansui,1
houran,1
nvzi,0
hengpu,0
wangqing,0
juzi,0
gunjin,0
renkuai,0
baihan,1
guoliang,1
hangfei,1
manming,1
youkai,0
zhangqi,0
beijian,0
chugui,0
jiacui,0
tingzheng,1
yaqin,0
beiqing,0
kelu,1
yida,0
cuixia,1
shuke,0
shuntong,1
enyue,1
meiqun,0
gongjun,0
luduo,0
renci,0
duopan,0
hanyin,0
tanxing,1
xiaotang,0
zhizao,1
leyan,1
xiwu,1
junai,0
qianzheng,0
luzhao,1
junmeng,0
kuangyue,0
zhaohan,0
huayan,1
xifen,1
yuannan,0
mukun,0
mengzhuo,1
lanjuan,1
yuchi,1
yingbing,0
tiantian,0
lixiao,0
jiantu,0
wangcheng,0
yaoxi,0
meicen,1
manyang,1
junliao,0
yuanpei,1
hanjue,1
songxiao,0
manchan,0
yiwan,0
kugu,0
shengjin,0
ziyi,0
airang,1
mufu,0
zengran,1
bingwei,1
shubiao,0
nvsha,1
fanyin,1
zhuze,0
menqing,0
guidao,1
qunhui,1
miqi,0
baobin,0
biqiong,0
pulan,0
xiaocai,1
xili,0
jianrong,1
zhibai,0
fuman,0
miaorou,1
lezhan,0
huoru,1
linmei,0
lanwan,1
hansi,0
haimeng,1
huhai,0
pinmiao,1
yuezhe,1
rangxun,1
zonghuan,0
runan,0
chucai,1
zhengqing,0
xiaoren,1
dongmi,1
liandong,0
weiji,0
zhongran,0
kangxuan,0
tongqiong,1
luguo,1
manchang,1
siyong,1
anlan,1
qiaobing,0
dieshu,1
hongshi,0
tiling,0
renyang,0
cheng,0
kongying,1
yujing,0
tianshan,0
dingping,1
diantang,0
baoxu,0
danjie,1
songping,1
linyang,0
linqian,0
suhong,0
caihuan,0
huchi,0
disha,0
xiaocong,1
gongnan,1
jisha,0
yashao,1
wenshang,0
chungong,0
jingshao,1
ruoshi,0
qiutong,0
xiaoai,0
lixiu,0
yinmeng,1
liufeng,1
gangjing,0
xiuchun,1
yanjia,0
shugui,0
xisui,1
pingzhen,0
chao,1
lanzhang,1
miyi,1
minhuan,0
zibing,1
weican,1
xianghong,1
suiou,1
pinmang,1
xuanyou,0
xuanxiao,0
feijun,0
beili,0
xuzheng,0
zhaocong,0
qiao,1
liuqiao,0
shuangce,0
xuanxing,0
yongda,0
shanmei,1
shanyuan,1
langgen,0
baogen,0
chunxue,0
dingyuan,1
guijin,1
renbei,0
xianli,1
sidiao,0
shuohan,1
baocui,1
guiquan,0
zuanhua,0
dajin,0
luzhen,0
diquan,0
ligang,1
jiequn,1
zheqian,0
mingteng,0
sangsang,1
zengfeng,0
yuye,1
baqi,1
manhong,0
songtong,0
runlong,0
woqian,0
sunian,0
boman,1
qinhua,1
womou,1
wencan,1
zhangshuo,0
hansheng,1
naijun,0
libao,0
haochun,1
lehan,0
caihui,0
niyi,0
kejuan,1
youshuai,0
zhaofan,0
bingtong,0
jie,0
feicen,1
dingyou,0
yegeng,0
qiou,0
xiulu,0
qiangbo,0
yuenv,1
anli,1
xiuqing,0
benjin,0
zhengduan,0
yayun,0
hefei,0
ruoqiong,1
shuling,1
zhiqiao,0
fengwu,0
yingmo,0
qinhong,0
bingai,1
anrong,0
huijie,1
rixian,0
yongjia,1
linteng,0
ensi,1
zheyan,0
wendi,1
meiqin,0
xialing,0
shishu,1
jiuhao,1
qinglong,0
shihang,0
huangjing,0
kedi,0
yien,1
jinbo,0
guanmeng,0
zheyu,1
dinan,1
ronglei,1
cenni,1
qiantong,0
jionglong,0
shenni,0
wanglin,0
shouhe,0
qizhuo,0
fuya,0
jiancui,1
gengnong,1
huangliang,0
fangran,1
wenheng,0
suyan,0
tongfei,1
quanwu,0
wenwen,0
qianai,1
jinyao,0
gongxia,1
qinxue,0
hemou,1
ningli,1
lvying,1
yeyao,0
lingpei,0
lingquan,1
baoan,0
zuqing,0
meijia,0
laiqi,0
manzi,0
rupu,0
shunhu,0
shizhan,0
ruide,0
chengjiu,0
bingzi,1
hengxiao,1
fuxia,0
liyang,0
yaping,0
dibao,1
yangji,0
youdi,0
zhiduan,0
sixiu,1
puxia,1
kesen,0
pingshang,1
miaozhi,0
diqian,1
wanyun,1
xuanxi,1
meng娳,0
ruhan,0
xiangxia,0
shangxie,1
rujing,1
yingkong,0
nuoshan,0
weixiong,0
chunduo,0
qianyao,1
wanbing,1
shengshu,0
wanjiu,1
lingxue,0
jieping,1
ganting,1
qingqiang,0
shanqi,1
jiangao,0
kairong,0
beien,1
yuesu,0
puqi,1
lishui,1
sishuo,0
qinliu,1
daoyun,0
geshu,0
zhaojia,1
zhipeng,0
guangbo,0
xima,1
fangmin,1
gange,0
pinghua,0
lefan,0
zhaorun,0
ce,0
youyong,1
gaobo,0
shoubin,0
gaiyue,0
shaozi,0
hanghun,0
qingyong,0
shiman,1
chuntu,0
benxu,0
huang,0
fujuan,0
fuqiu,0
zhuoyuan,0
yuanshuang,1
benben,1
miaozi,0
caoer,0
qiying,1
jiumei,0
mancai,0
congming,1
riying,0
wuyue,1
yeping,1
qinchun,0
boluo,0
zhulong,1
taifu,0
xingtan,1
keke,1
haha,1
taimei,1
lianrong,1
jinfang,1
cenxin,0
yanxu,1
guobao,0
wenxue,0
fengbao,0
yunlei,0
huanjie,0
weimeng,1
aitie,0
zhouyou,0
yuqian,0
yiling,0
kewei,1
yaoli,1
moqi,1
diaowan,1
guanmin,0
haihao,0
wenai,0
feirui,0
jiuhan,0
zanchen,0
xiongju,0
taien,0
zhuqiu,0
ruoxun,0
longxiu,1
dalong,1
chenjing,0
ruiqiang,0
bushe,0
jiaojing,1
tingting,1
liuwei,0
xinshuo,1
houtu,0
lanliu,0
gang,0
liangbi,1
xiangci,1
anzhen,0
chuanjiang,0
jicheng,1
yunchang,0
shuaiqi,0
taixi,0
liansu,0
xuehuan,1
kaicong,0
wenhuang,0
kunhua,0
yingshuang,1
lingzi,1
enjiao,1
jinyuan,1
podi,1
ruoping,0
huailing,0
mengru,0
chuangle,1
wusha,1
gengying,0
wubian,0
youniu,1
aosong,0
qiaolie,0
quanyin,0
lezhi,0
kuangyuan,0
hengyi,1
zongqu,1
shuiye,0
guangheng,0
renxu,1
aixun,0
mutong,1
qiuzi,1
porun,0
zhaokuo,0
shanghan,0
bofen,1
yanyong,0
leiying,1
dedong,0
danwang,1
yuanzhu,0
zhizhen,0
senpeng,0
yexian,1
mirui,1
liangting,0
yunsong,1
zhaoshen,0
moyue,1
miaoduo,1
cennan,0
qiongyin,1
yingquan,0
mujie,1
nianhua,0
lvlin,0
huizhuan,1
feifang,1
zezheng,0
shelun,0
weibao,0
weijiong,0
liying,0
hongting,1
yuehe,0
tingban,0
qinyin,1
zisu,1
runkang,0
gele,1
qiangfa,0
wangjie,0
nuochen,1
dageng,0
zitai,0
cengwa,0
duoru,0
xiusi,0
yingnan,0
tingyan,1
weiai,0
erbao,0
querui,1
dongzhou,0
yapang,1
yisan,1
qinyuan,0
guangxin,0
baipi,0
dide,0
ruli,0
ruoyi,0
changqin,1
zhuoling,0
hangong,1
huimeng,1
linheng,0
haoli,0
chagu,1
xiaozao,0
azao,0
xunsui,0
luoshan,1
tanchao,1
danmo,0
yun,1
qimian,0
taoye,0
cunbo,0
leru,1
minjing,1
yankou,1
huojin,0
chungang,0
jianru,1
taoyang,1
jiexi,0
yanniao,1
jiongjin,1
mengning,1
leicong,1
tonghui,1
miaoming,0
funeng,0
muyu,0
tengteng,0
zhangyue,0
dongning,0
yunsheng,0
caixiao,1
boshuo,0
shuorui,0
hongkang,0
guanheng,0
qiuqian,0
hefang,1
xuzhuan,1
guangkuo,0
handan,0
hongbai,0
yindang,1
juanjuan,0
shaodi,1
dianling,0
beixia,1
bitong,1
shengxuan,1
langyou,0
guotian,1
dongfu,0
wenjie,0
yeju,0
ailian,1
tianliao,1
juedie,0
shiyao,1
jiongying,0
tuyan,1
zhihui,0
xiazhan,1
yibi,0
nianhan,1
shanda,0
qiaotan,1
jianyan,1
jinliang,0
huanglian,0
aluo,0
caihuai,1
shouchan,0
kaiyou,0
xumao,0
fengmeng,0
zengxin,0
luqing,1
luoluo,1
ha,0
haolei,0
bigong,0
angwei,0
qianting,1
xinlv,0
lianyao,0
jiuchuan,0
liangxiong,0
bilong,0
wanchang,0
pilei,0
weichen,1
qite,0
daizi,0
jingtan,1
jiejiu,0
yinying,0
sizhi,1
chengpo,0
xianhan,1
chunhai,0
fengting,1
zhuangxuan,1
cangze,0
lanpo,0
maqing,0
hengda,0
ziyang,0
lingwen,0
dongning,1
huangju,1
chenyun,1
huangdun,0
yongzan,0
oushi,0
chunjiang,0
tiandou,1
dehong,0
diqing,0
jingai,1
miou,0
taifeng,0
qiushu,1
renzhi,0
leming,1
yongchun,1
haoguo,0
banghuan,0
xinding,0
zhongcheng,0
longzun,0
yunyun,1
naiming,1
taoting,0
zunhui,1
zichun,1
liannen,1
shuren,1
ganhong,0
zhanyao,0
xingfang,1
chenyao,0
lingge,1
sisha,1
dong,0
linshu,0
muqiong,0
yunmi,1
qieyang,1
gaoyu,0
mujing,1
minwan,1
juanwan,1
zongkuo,0
lixiang,1
luanni,1
qinrong,0
shantou,0
xutian,0
tongxiang,0
cenjia,1
yuanxiu,0
congsu,1
yingfu,1
shuishan,0
shaozhen,0
qinwei,1
luoting,0
gangzheng,0
yanglv,0
aijie,0
lvhao,0
wangyang,0
kangxu,0
rongfeng,1
zhexian,1
jiabo,0
naoyi,1
chanlan,1
baitao,0
qiongzhou,0
yaai,1
jiemu,1
zhou,0
zaoxuan,1
jin,0
zhengxing,1
shuaixi,0
haorang,0
suhao,0
birui,0
weimao,0
chenzhe,1
junmiao,1
shengmiao,0
zhenyu,0
shengpei,0
hedong,0
xuanrong,1
zhouqing,0
qingba,0
huaizhi,0
gangxin,0
wangyu,1
zhurui,0
haohan,1
shannen,1
xixue,1
bishu,0
peixun,0
haojia,0
cenlong,1
zhengang,0
qiuyan,0
buche,0
zhuoshan,1
zhuhuang,1
huagui,0
chouqiao,0
yuyin,1
yipu,0
chenger,1
shenbang,0
haoting,1
beigou,1
wanchi,0
zheying,0
yunzao,1
zeran,1
pengdan,0
zhuhuai,1
shajue,0
manshi,1
aoxu,0
hongchou,0
xinzhe,0
yaqiu,1
diansen,0
yingzhuan,0
zhangfan,0
yuanshui,1
xuanyou,1
ruiku,0
lemo,0
lingqiang,1
yaowei,1
qiusi,0
shengshou,0
kuangwang,0
tangtan,0
liaolin,0
zhixuan,1
xiaoda,1
linnuo,0
ren,1
xiaozhou,0
guangshui,0
zhuji,0
gurui,0
kuiyi,0
maohang,0
jingdeng,0
manzhi,1
youti,0
guozheng,1
xicen,1
jiepei,1
ruyi,0
qimu,0
bingwang,0
hancai,1
maihao,0
daoxiong,0
ruiyan,0
feishu,1
qihao,0
xuru,1
dede,0
zhangrong,0
shizi,0
manran,1
guohan,0
wengang,0
xiangpang,0
hecao,1
meihui,0
jike,0
guanqi,0
huahua,0
qiongjue,1
lajia,0
bitao,0
wenhong,1
shangheng,0
shouguang,0
huizheng,0
yinglang,1
shijun,0
dongyan,0
luoyou,0
gujue,1
mingmei,0
haoweng,0
qianbei,0
gonglong,0
yongning,1
lianger,0
zhiyan,1
shangle,0
manni,0
caidong,0
cenyi,0
lianxiao,0
zhengsong,0
qiyong,1
hengde,0
linyong,0
lailian,1
yanhu,0
anxue,0
fugong,0
guanxiang,0
lingui,1
yingguan,0
chanying,1
wenhuo,1
jingji,1
huajun,0
daohai,0
tingrui,0
huanshe,0
daojie,0
qiaofei,0
furun,1
kunxiang,0
luoyi,1
ceng,0
mingang,0
dongqiong,0
yuexia,1
zhenxin,0
nanyun,0
meibu,0
kexu,0
jizu,0
cuisha,1
yingxun,0
aihua,0
xierong,1
shouying,0
zixi,0
xueshen,0
naike,1
liandu,0
youya,1
wence,0
changxuan,1
rangshan,1
wanliu,0
taiang,0
rongxi,1
yongrun,0
tongju,1
yizou,0
ranfei,1
bang,1
yinqian,1
rongchao,1
yingguan,1
shixin,1
nenwen,1
gaimei,1
chuhu,0
guier,1
guoju,0
weikuai,0
diehua,1
chimei,1
yanzhong,1
aoduo,0
jianbin,0
ganli,0
jiuyou,0
lingjuan,0
xiuqun,1
shijiang,0
dongshe,0
jicen,0
aokan,1
yongrui,0
dangruo,1
shuangtong,1
chenggong,0
hanao,1
yizi,1
ouyi,1
yuanhou,0
wangpu,0
quanqiang,0
chenglin,0
shunrong,0
tiannie,1
shuangchang,0
ganzi,1
lingda,0
tianfan,0
zheli,1
bingxin,0
yongheng,0
lianzhong,1
shaojie,0
zehao,0
yuanren,0
liangzun,0
jinye,0
debao,0
xiai,1
yueheng,1
dongxiang,0
zhirong,0
xiku,0
jinzi,1
zigong,0
kaimin,0
zhengyue,0
zhitao,0
quehui,1
dasheng,0
murun,0
pixian,1
jiuer,1
yingjun,1
zhusi,1
linlan,1
qindan,1
ronghao,0
dangxin,1
xiaxiao,0
kunzhi,0
ziruo,1
kening,1
side,1
lianlian,0
junchu,0
xingen,1
chenke,1
zhitiao,0
minqin,0
fenxin,1
beizhi,1
jiezhen,0
lulian,1
daiqin,0
xunzhan,1
bianwei,0
genzai,0
longsi,1
shisuan,0
danhui,1
songgui,0
tiaoxing,1
tanchu,0
huanyong,0
muxiao,1
shanmeng,1
chaoyi,0
shouruan,0
shuolu,1
shaoxin,1
liaoya,1
manhan,1
feishuang,1
loulan,1
songyao,0
huapu,1
xueru,1
cairan,0
zirang,0
nanqing,1
tibai,0
hongzhi,0
bengzhi,0
yantang,1
duxiang,0
kongzhuo,0
guangyuan,1
daiqing,1
juanfeng,1
jinjiao,0
lvying,0
tinger,1
fanqing,0
lanbi,1
huaihai,0
yunlian,0
zaixi,1
yazhen,0
yixin,1
qiongnan,1
cengxin,0
shengxian,1
changchang,0
xinchao,0
yunheng,0
poyu,0
yuansheng,0
youzhang,0
shixuan,1
zuoyi,0
youzao,0
guanjing,0
ruzhu,1
cenpo,0
zhujing,1
xuxuan,1
feiming,0
feitao,1
nuoni,0
nuona,1
ruiyao,0
piaomin,1
yinluo,1
hanruo,0
qihan,0
shilun,0
zuonan,1
xingruo,1
honglong,0
zhongmian,0
shixin,0
huanguang,1
bailing,0
meibei,1
cenzheng,0
weileng,1
nuotong,0
chongjin,0
wanwei,1
boqun,0
siju,1
zijiong,0
zhaoliu,0
qianning,1
tingqiao,1
junfeng,0
minling,1
wangcong,0
shuaiqie,0
yungui,1
zhoucheng,0
gufei,1
chengyue,0
shaojia,0
maoshu,1
songjie,0
yansen,1
juanhe,0
tianyue,0
junran,1
boquan,0
ciba,0
longfeng,1
kangkang,0
zixu,1
luqu,0
yikui,0
duocai,0
enxi,1
piaoxuan,1
zhunan,1
houshen,0
sishun,0
huangduo,1
kangmin,0
xinjue,1
dongxiu,0
haozong,0
tuomin,1
changjue,0
shuoze,0
liren,1
yulei,0
kouhua,0
yongfa,0
hengzhong,0
yucong,0
liantao,1
yanpin,1
zehang,1
lipang,0
mierui,0
ronglan,0
lingbin,0
yijian,0
shengpeng,0
qidi,0
huanyao,1
biangu,0
baodai,1
runchang,1
ningqing,1
guiye,1
runguo,0
chenjin,1
gongzhen,0
jingmin,0
yexuan,1
sijin,0
wanyang,1
zhangjian,0
yecan,0
shenxue,1
yine,1
xue,0
suowen,0
guanjue,0
suyu,0
yada,0
yuancai,0
dangxian,0
weiluo,0
guiduo,0
chengying,1
gucheng,0
qingchun,1
yueqing,0
yueni,1
rongyou,0
junbian,0
yinli,0
jingui,1
leizhang,1
wenrun,0
ruilian,0
ningbing,1
zhiren,0
minggang,0
qingshe,0
wene,1
fuyu,1
boren,0
zhao,0
hunsen,0
heqian,1
chungui,0
depeng,1
guyan,1
rushao,1
zhenglong,0
yinwan,0
tingya,0
yamin,1
enyun,0
hailiu,1
yini,1
xueyou,0
danjiang,1
lianwan,1
zheming,1
youlai,0
xiaogang,0
xingkai,0
xingshang,0
langzhang,0
manlian,1
diaoqian,0
mingchuang,0
wei,0
shuer,1
luanhao,0
chenrou,1
xueyi,0
quanquan,0
renxiang,1
shuaicheng,0
xiangchen,0
qiuqing,1
laiqi,1
shanxia,1
human,1
shaoan,0
xulin,0
xiaozai,0
xuansai,1
yanhe,0
wupiao,0
ruinan,0
dongrui,1
sanmei,1
rouwan,1
kaiying,0
beiwan,1
zalu,1
qiantong,1
kuimai,1
jiyao,1
xipeng,0
yanqin,1
jinyou,1
yuecai,1
yunchou,0
bianhui,0
yuanyue,1
lihai,0
xiaotie,0
chanyi,0
zilve,0
baogan,0
dingruo,1
nongyi,0
sien,0
bianxuan,0
ruru,0
zhuangzhu,1
daiba,0
zhansha,0
xisi,1
shumu,0
shanxu,1
peiwei,0
shuduo,1
fangyun,1
youping,0
ruoshu,0
junke,0
qun,0
jingwo,0
kangjian,0
enbao,1
xiaoji,0
shilei,0
wenhua,0
xiuning,1
baiheng,0
jiansi,0
saiyu,0
jiayuan,1
jiahuo,0
hainv,1
hongniang,0
changcun,0
biqi,1
jiuchang,0
entao,0
qihong,1
zhaozhen,1
sunce,0
shuaiye,0
chenfei,0
rujiang,0
xinheng,0
nasi,0
aizhi,1
binglie,0
zijin,0
nenrang,1
lansha,1
binying,1
ziju,0
huajian,0
hebao,0
xingyue,1
yajing,1
yemin,0
ningwei,1
haozi,0
linzhen,1
aitao,0
chixian,0
fuhang,1
qiuwan,1
fangxin,1
donger,1
lunrong,0
jiaqiao,1
shangjiao,1
huimu,1
peimie,0
chunshun,0
lianjue,1
yinbo,1
chenmei,0
qianyi,0
peiyuan,0
yilang,0
chuanrui,1
zuoyong,0
shikun,1
lunbo,0
qiaoshan,1
xiqiao,1
wentang,0
jingan,0
jiafeng,1
dongming,0
lilei,1
chaoru,0
qiaojun,1
zebao,0
yuefen,1
yanheng,1
junnuo,1
zhaojiong,0
daiqiong,1
qiuni,1
donglin,0
piniu,1
lugang,0
quelu,1
hefei,1
eyi,1
weipai,0
yingma,1
congtian,1
niding,1
tanmo,0
shurong,1
fufang,1
xushu,1
muen,0
mudie,0
pengkuan,0
enxian,1
weisai,0
lianghao,0
tonglang,0
chanzhuang,1
zhicai,1
qingsha,0
tiancheng,0
hengbing,0
wangmiao,1
tongyun,1
chekao,0
yanshu,1
renming,0
huabing,0
daze,0
pingdan,0
xueling,1
zhiwan,0
dangpei,0
qiuyin,1
chunwen,0
bingle,0
canru,0
ruzi,0
beizhi,0
minghui,0
huixiao,0
changjiu,0
disan,1
cuiying,0
deran,0
kaifa,0
xingbo,0
junlei,0
longwu,0
xiaochuang,0
tiansu,1
yipu,1
nuannuan,1
jiashi,1
qinheng,0
sanshi,1
sunqing,0
nanhe,1
shijing,1
ciying,1
qinji,0
jiayong,1
meijue,0
yongrong,0
zhaoliang,0
hu,1
shihong,0
pingsha,1
tuojiang,0
rongping,1
shenglong,1
zaozao,0
xuexu,0
morui,0
chenwu,0
chanhao,1
guangxun,1
qingche,0
ruogan,1
jieqi,1
ningyue,0
junjing,1
jieling,0
yingmang,0
xuedan,1
dingdi,0
muxiang,1
dameng,0
hege,0
baoduo,0
zhaolu,0
chengyang,0
shenyang,1
juncong,0
ningruo,0
benxian,0
qiaolu,0
nanyun,1
jiankai,0
suntian,0
mailing,0
liuling,1
xiaoqiu,0
baixi,0
jinxi,1
xinghong,0
rumeng,0
jiewen,1
yabai,0
mingyin,0
mingqin,0
jiaoye,0
huaxuan,0
siyang,1
xihuan,1
manchen,0
huairen,0
huanhuan,0
xuqi,0
longqiu,1
yaojiang,0
suiji,0
juli,1
chusu,0
huaize,0
jinhe,0
yuwan,0
zhongting,1
pingsui,1
wanyou,0
tongyao,1
jianling,0
haowen,1
ruhua,0
ruiru,1
linbiao,0
zhuotao,0
pingning,1
yougong,0
zhexue,0
zhige,1
rizi,0
jianzhuo,0
dengxin,1
xinmeng,0
yazhen,1
qibu,0
cunxi,1
junlun,0
zhijuan,0
ruiqiu,1
yiyang,1
chunwei,0
meiya,0
shouxi,0
huo,0
zhuzhe,0
mintian,0
liusheng,0
qingmin,0
bingbiao,0
fucan,0
danjin,1
fansui,0
suming,0
shucao,1
xien,1
huamiao,1
yuanpu,0
gujin,0
zhangyi,1
qiweng,0
yongxun,0
shunyi,0
maiyun,1
luhai,1
zhuonuo,1
youzhan,0
jiaojuan,1
qiongjin,1
rongde,0
zexuan,0
chiding,0
duqing,0
xuantong,0
duan,0
mingjiong,0
yiyi,1
quanting,0
zhongjun,1
sannv,0
zengjun,0
bingxiang,0
minyun,1
jinkan,1
nenjue,1
jianhuo,0
jishuo,0
chuanhong,0
daohuo,0
luxia,1
suquan,0
fengchi,1
huaiying,0
mengcen,1
xianqiu,0
zengyu,0
tiantao,0
maoqiong,0
kaixiu,1
shixue,0
weiqiang,1
shuiji,1
haiyao,0
maiping,1
yaochang,0
binwen,1
liangzhen,1
yaochi,0
yedui,1
nantong,0
liuyang,0
haichun,1
junbu,1
wennuo,1
xinma,1
longshan,1
zhigeng,0
hongchun,0
gaojiong,0
yachun,0
leiyang,0
aitai,0
ningren,1
yingtai,1
quezuo,1
xiaolie,0
zibi,0
youwei,0
saimin,1
yansi,0
baiting,0
xinmei,0
mengqiao,0
wenhai,1
xunbao,0
lizhai,1
qinan,0
qincan,0
ainan,0
lianrang,1
haiai,0
shicang,0
xilong,0
lvxian,0
niangshan,0
fuyue,0
zongzhi,0
kexian,0
lanchen,1
xiaokuang,0
jingnuo,1
junyan,0
shikuo,0
bianzhen,0
jingmin,1
liangrui,0
hongrui,0
yigen,0
hudong,0
nuojing,0
dingdai,0
huae,1
digeng,0
zhenxiang,0
muxiang,0
xiongzhi,0
yening,0
yingliang,0
jingchi,1
aizhao,0
qiaofan,0
daquan,0
liuyi,0
kongju,0
chanbao,1
douzhen,0
junhai,0
yintang,0
jinxuan,1
luanwu,0
daoling,0
jiangchan,0
meiyang,1
jiaoxian,1
jixue,0
tongman,1
jingqi,0
jiduan,1
pengcheng,1
chengcai,1
hange,0
fengyang,1
qiuxiang,0
qiuhe,1
juanqiao,1
enming,0
juanxin,1
jiejie,0
dianqi,0
haochi,0
fahu,0
weizao,0
jiuniu,0
kunzi,0
jiemiao,0
yulv,1
manjing,1
xukai,0
jiedong,0
zhujia,1
keya,1
shuofei,0
taojin,0
shengyu,0
jinfu,1
kaimo,1
qihua,0
meier,1
jiujiu,1
zhongguang,0
siqiang,0
erkai,0
hongbing,1
zhibo,0
yuanbao,0
ejie,1
shuyuan,1
naiqi,1
haifeng,0
mingdian,0
yongyou,0
xuman,0
tandong,0
shangfang,0
siyuan,0
dingjing,1
caitong,0
muqin,0
xuanzheng,1
kunda,0
meiyou,1
renguan,0
junxia,0
shuque,1
daoan,0
qiaoze,0
qingrou,1
ruojia,0
chencai,0
tongniao,1
yiruo,0
duoao,1
junting,1
zanjian,0
dayong,0
xiaogeng,0
zhenju,1
xiaer,0
simiao,0
lianai,0
mengxiao,1
dongyun,0
jiangzhen,0
qiahao,0
zhunpu,0
lili,1
pingyu,0
lihua,0
zhaoxing,0
tubing,0
hanglang,0
lijin,0
lingchun,0
haiyou,0
shengbang,0
tongxi,1
dirou,1
jixia,1
daier,0
kuangwei,0
zhipu,1
weihao,0
gougui,1
guisheng,1
yushi,1
fangmeng,1
shixia,0
zhoufang,0
yijin,0
zhizhi,1
zuowen,0
hanhe,0
lizheng,0
caixie,0
meijiao,0
kexie,0
xuehan,0
jingzi,1
zunyong,0
caibao,0
chunxian,0
yaxia,1
bingzhu,1
bingtai,1
